Juego;Sesion;id_usuario;num_periodo;id_tipo;id_grupo;punto_ideal;se_postula;num_votos; num_votos2;balance_ini;balance
C;2;10;22;R;1107;25;0;0;0;192,5;192,5
C;2;10;23;R;1112;25;0;0;0;192,5;192,5
C;2;10;24;R;1116;25;0;0;0;192,5;187,5
C;2;10;25;R;1119;75;1;50;0;187,5;207,5
C;2;10;26;R;1125;25;0;0;0;207,5;207,5
C;2;10;27;R;1131;25;0;0;0;207,5;205
C;2;10;28;R;1136;25;0;0;0;205;165
C;2;10;29;R;1140;75;1;38;0;165;185
C;2;10;30;R;1147;75;1;38;0;185;205
C;2;12;1;P;984;25;1;38;0;140;160
C;2;12;2;P;990;75;1;38;0;160;152,5
C;2;12;3;P;995;50;1;25;0;152,5;145
C;2;12;1;R;1002;25;1;50;0;140;130
C;2;12;2;R;1006;25;0;0;0;130;125
C;2;12;3;R;1010;75;1;38;0;125;117,5
C;2;12;4;R;1016;25;0;0;0;117,5;112,5
C;2;12;5;R;1022;25;1;14;0;112,5;102,5
C;2;12;6;R;1026;50;1;12;0;102,5;95
C;2;12;7;R;1031;25;1;18;0;95;85
C;2;12;8;R;1035;50;1;25;0;85;77,5
C;2;12;9;R;1040;25;0;0;0;77,5;75
C;2;12;10;R;1044;50;0;0;0;75;72,5
C;2;12;11;R;1052;50;1;13;0;72,5;65
C;2;12;12;R;1055;50;1;25;0;65;57,5
C;2;12;13;R;1060;25;0;0;0;57,5;57,5
C;2;12;14;R;1066;25;0;0;0;57,5;57,5
C;2;12;15;R;1071;25;1;22;0;57,5;47,5
C;2;12;16;R;1074;75;1;38;0;47,5;67,5
C;2;12;17;R;1081;75;1;38;0;67,5;87,5
C;2;12;18;R;1085;50;0;0;0;87,5;85
C;2;12;19;R;1092;50;0;0;0;85;82,5
C;2;12;20;R;1095;50;1;25;0;82,5;75
C;2;12;21;R;1102;50;0;0;0;75;72,5
C;2;12;22;R;1106;75;1;38;0;72,5;62,5
C;2;12;23;R;1109;75;1;38;0;62,5;82,5
C;2;12;24;R;1117;75;1;38;0;82,5;102,5
C;2;12;25;R;1122;25;0;0;0;102,5;102,5
C;2;12;26;R;1126;50;0;0;0;102,5;100
C;2;12;27;R;1132;50;0;0;0;100;97,5
C;2;12;28;R;1135;50;1;29;0;97,5;90
C;2;12;29;R;1142;25;0;0;0;90;85
C;2;12;30;R;1147;50;1;32;0;85;77,5
C;2;13;1;P;987;25;0;0;0;140;135
C;2;13;2;P;992;25;0;0;0;135;132,5
C;2;13;3;P;996;50;1;63;0;132,5;152,5
C;2;13;1;R;1002;75;1;51;0;140;160
C;2;13;2;R;1007;25;1;24;0;160;150
C;2;13;3;R;1011;50;1;9;0;150;142,5
C;2;13;4;R;1017;50;0;0;0;142,5;140
C;2;13;5;R;1021;75;1;38;0;140;160
C;2;13;6;R;1027;25;1;23;0;160;150
C;2;13;7;R;1029;75;1;38;0;150;170
C;2;13;8;R;1035;25;1;21;0;170;160
C;2;13;9;R;1040;50;0;0;0;160;160
C;2;13;10;R;1046;25;0;0;0;160;155
C;2;13;11;R;1050;50;0;0;0;155;152,5
C;2;13;12;R;1054;25;0;0;0;152,5;152,5
C;2;13;13;R;1061;50;0;0;0;152,5;150
C;2;13;14;R;1065;25;0;0;0;150;147,5
C;2;13;15;R;1071;50;0;0;0;147,5;145
C;2;13;16;R;1076;25;0;0;0;145;145
C;2;13;17;R;1079;50;0;0;0;145;142,5
C;2;13;18;R;1086;25;1;38;0;142,5;162,5
C;2;13;19;R;1090;75;1;38;0;162,5;155
C;2;13;20;R;1096;25;1;38;0;155;175
C;2;13;21;R;1101;50;0;0;0;175;172,5
C;2;13;22;R;1104;50;0;0;0;172,5;170
C;2;13;23;R;1111;25;1;51;0;170;190
C;2;13;24;R;1115;50;0;0;0;190;187,5
C;2;13;25;R;1122;25;1;38;0;187,5;207,5
C;2;13;26;R;1124;25;1;38;0;207,5;200
C;2;13;27;R;1129;75;1;38;0;200;192,5
C;2;13;28;R;1137;25;1;38;0;192,5;182,5
C;2;13;29;R;1141;25;1;15;0;182,5;172,5
C;2;13;30;R;1144;50;1;11;0;172,5;165
C;2;14;1;P;987;25;0;0;0;140;135
C;2;14;2;P;992;25;0;0;0;135;132,5
C;2;14;3;P;994;25;0;0;0;132,5;130
C;2;14;1;R;1001;25;0;0;0;140;135
C;2;14;2;R;1006;25;0;0;0;135;130
C;2;14;3;R;1011;25;0;0;0;130;125
C;2;14;4;R;1017;25;0;0;0;125;120
C;2;14;5;R;1019;50;0;0;0;120;120
C;2;14;6;R;1024;75;1;38;0;120;110
C;2;14;7;R;1030;50;0;0;0;110;107,5
C;2;14;8;R;1034;50;1;13;0;107,5;100
C;2;14;9;R;1041;75;1;38;0;100;120
C;2;14;10;R;1045;25;0;0;0;120;120
C;2;14;11;R;1049;75;1;51;0;120;140
C;2;14;12;R;1055;25;0;0;0;140;135
C;2;14;13;R;1060;75;1;38;0;135;125
C;2;14;14;R;1066;50;0;0;0;125;122,5
C;2;14;15;R;1072;75;1;38;0;122,5;142,5
C;2;14;16;R;1076;75;1;38;0;142,5;132,5
C;2;14;17;R;1080;25;0;0;0;132,5;132,5
C;2;14;18;R;1087;50;1;101;0;132,5;152,5
C;2;14;19;R;1090;25;0;0;0;152,5;150
C;2;14;20;R;1095;25;0;0;0;150;145
C;2;14;21;R;1100;50;1;25;0;145;137,5
C;2;14;22;R;1107;50;1;25;0;137,5;130
C;2;14;23;R;1111;75;1;50;0;130;120
C;2;14;24;R;1117;50;1;25;0;120;112,5
C;2;14;25;R;1122;50;1;25;0;112,5;105
C;2;14;26;R;1127;50;1;11;0;105;97,5
C;2;14;27;R;1132;25;1;19;0;97,5;87,5
C;2;14;28;R;1137;50;1;25;0;87,5;80
C;2;14;29;R;1140;50;0;0;0;80;77,5
C;2;14;30;R;1146;25;1;20;0;77,5;67,5
C;2;15;1;P;987;50;1;37;0;140;132,5
C;2;15;2;P;989;25;1;23;0;132,5;122,5
C;2;15;3;P;997;25;1;17;0;122,5;112,5
C;2;15;1;R;999;25;1;29;0;140;130
C;2;15;2;R;1006;75;1;38;0;130;150
C;2;15;3;R;1012;50;1;25;0;150;142,5
C;2;15;4;R;1017;50;1;25;0;142,5;135
C;2;15;5;R;1019;75;1;38;0;135;127,5
C;2;15;6;R;1026;50;1;13;0;127,5;120
C;2;15;7;R;1030;50;0;0;0;120;117,5
C;2;15;8;R;1034;50;1;12;0;117,5;110
C;2;15;9;R;1041;25;1;12;0;110;100
C;2;15;10;R;1044;50;1;25;0;100;92,5
C;2;15;11;R;1049;25;1;27;0;92,5;82,5
C;2;15;12;R;1055;25;1;38;0;82,5;72,5
C;2;15;13;R;1062;25;1;19;0;72,5;62,5
C;2;15;14;R;1064;50;0;0;0;62,5;60
C;2;15;15;R;1072;50;1;13;0;60;52,5
C;2;15;16;R;1075;50;0;0;0;52,5;50
C;2;15;17;R;1080;50;1;28;0;50;42,5
C;2;15;18;R;1086;25;0;0;0;42,5;42,5
C;2;15;19;R;1091;50;1;25;0;42,5;35
C;2;15;20;R;1096;50;1;25;0;35;27,5
C;2;15;21;R;1100;50;0;0;0;27,5;25
C;2;15;22;R;1106;25;0;0;0;25;25
C;2;15;23;R;1109;50;0;0;0;25;22,5
C;2;15;24;R;1116;50;0;0;0;22,5;20
C;2;15;25;R;1120;25;1;20;0;20;10
C;2;15;26;R;1127;50;1;14;0;10;2,5
C;2;15;27;R;1132;75;1;38;0;2,5;22,5
C;2;15;28;R;1137;25;0;0;0;22,5;17,5
C;2;15;29;R;1139;75;1;38;0;17,5;37,5
C;2;15;30;R;1146;50;1;11;0;37,5;30
C;2;16;1;P;986;75;1;38;0;140;160
C;2;16;2;P;992;75;1;38;0;160;152,5
C;2;16;3;P;995;25;0;0;0;152,5;147,5
C;2;16;1;R;1001;50;0;0;0;140;137,5
C;2;16;2;R;1007;25;1;27;0;137,5;127,5
C;2;16;3;R;1009;75;1;38;0;127,5;147,5
C;2;16;4;R;1014;50;0;0;0;147,5;145
C;2;16;5;R;1021;25;1;18;0;145;135
C;2;16;6;R;1026;25;0;0;0;135;135
C;2;16;7;R;1031;75;1;38;0;135;155
C;2;16;8;R;1035;50;0;0;0;155;152,5
C;2;16;9;R;1041;50;0;0;0;152,5;150
C;2;16;10;R;1044;25;1;38;0;150;170
C;2;16;11;R;1052;75;1;38;0;170;160
C;2;16;12;R;1056;50;0;0;0;160;160
C;2;16;13;R;1062;75;1;38;0;160;180
C;2;16;14;R;1067;50;0;0;0;180;177,5
C;2;16;15;R;1069;25;1;38;0;177,5;197,5
C;2;16;16;R;1074;25;0;0;0;197,5;192,5
C;2;16;17;R;1082;75;1;50;0;192,5;182,5
C;2;16;18;R;1085;25;1;17;0;182,5;172,5
C;2;16;19;R;1091;75;1;38;0;172,5;192,5
C;2;16;20;R;1095;75;1;38;0;192,5;212,5
C;2;16;21;R;1100;25;1;16;0;212,5;202,5
C;2;16;22;R;1105;50;0;0;0;202,5;200
C;2;16;23;R;1112;50;0;0;0;200;197,5
C;2;16;24;R;1117;50;0;0;0;197,5;195
C;2;16;25;R;1120;25;1;18;0;195;185
C;2;16;26;R;1125;75;1;38;0;185;175
C;2;16;27;R;1130;50;0;0;0;175;172,5
C;2;16;28;R;1137;75;1;38;0;172,5;192,5
C;2;16;29;R;1142;75;1;51;0;192,5;212,5
C;2;16;30;R;1145;25;1;18;0;212,5;202,5
C;2;17;1;P;987;50;1;26;0;140;132,5
C;2;17;2;P;989;50;1;13;0;132,5;125
C;2;17;3;P;997;50;0;0;0;125;122,5
C;2;17;1;R;1000;75;1;38;0;140;160
C;2;17;2;R;1005;25;1;51;0;160;180
C;2;17;3;R;1009;25;1;19;0;180;170
C;2;17;4;R;1014;25;0;0;0;170;165
C;2;17;5;R;1022;75;1;38;0;165;185
C;2;17;6;R;1027;75;1;38;0;185;205
C;2;17;7;R;1031;50;1;25;0;205;197,5
C;2;17;8;R;1036;25;0;0;0;197,5;192,5
C;2;17;9;R;1039;25;0;0;0;192,5;192,5
C;2;17;10;R;1047;75;1;38;0;192,5;182,5
C;2;17;11;R;1050;75;1;51;0;182,5;202,5
C;2;17;12;R;1057;25;0;0;0;202,5;197,5
C;2;17;13;R;1062;50;1;25;0;197,5;190
C;2;17;14;R;1065;25;0;0;0;190;187,5
C;2;17;15;R;1070;25;0;0;0;187,5;182,5
C;2;17;16;R;1075;25;0;0;0;182,5;177,5
C;2;17;17;R;1079;75;1;50;0;177,5;167,5
C;2;17;18;R;1084;25;1;38;0;167,5;157,5
C;2;17;19;R;1091;25;0;0;0;157,5;152,5
C;2;17;20;R;1097;75;1;38;0;152,5;172,5
C;2;17;21;R;1099;25;0;0;0;172,5;170
C;2;17;22;R;1105;25;0;0;0;170;165
C;2;17;23;R;1109;50;1;25;0;165;157,5
C;2;17;24;R;1114;25;0;0;0;157,5;157,5
C;2;17;25;R;1122;75;1;38;0;157,5;147,5
C;2;17;26;R;1126;25;1;50;0;147,5;137,5
C;2;17;27;R;1130;25;1;50;0;137,5;127,5
C;2;17;28;R;1134;25;1;21;0;127,5;117,5
C;2;17;29;R;1141;50;1;13;0;117,5;110
C;2;17;30;R;1147;50;1;31;0;110;102,5
C;2;18;1;P;987;75;1;38;0;140;160
C;2;18;2;P;990;25;0;0;0;160;157,5
C;2;18;3;P;995;50;0;0;0;157,5;155
C;2;18;1;R;999;75;1;51;0;140;160
C;2;18;2;R;1006;50;1;32;0;160;152,5
C;2;18;3;R;1009;50;1;10;0;152,5;145
C;2;18;4;R;1016;25;0;0;0;145;140
C;2;18;5;R;1019;25;0;0;0;140;137,5
C;2;18;6;R;1024;25;0;0;0;137,5;137,5
C;2;18;7;R;1030;25;0;0;0;137,5;132,5
C;2;18;8;R;1036;50;0;0;0;132,5;130
C;2;18;9;R;1040;25;0;0;0;130;127,5
C;2;18;10;R;1046;75;1;38;0;127,5;147,5
C;2;18;11;R;1051;25;0;0;0;147,5;145
C;2;18;12;R;1057;50;1;25;0;145;137,5
C;2;18;13;R;1059;25;0;0;0;137,5;132,5
C;2;18;14;R;1065;50;1;42;0;132,5;127,5
C;2;18;15;R;1069;75;1;38;0;127,5;117,5
C;2;18;16;R;1077;50;1;25;0;117,5;110
C;2;18;17;R;1079;25;0;0;0;110;110
C;2;18;18;R;1084;50;1;13;0;110;102,5
C;2;18;19;R;1090;50;1;24;0;102,5;97,5
C;2;18;20;R;1097;50;1;13;0;97,5;90
C;2;18;21;R;1101;25;0;0;0;90;85
C;2;18;22;R;1105;75;1;38;0;85;105
C;2;18;23;R;1112;50;1;25;0;105;97,5
C;2;18;24;R;1114;50;1;12;0;97,5;90
C;2;18;25;R;1120;50;1;25;0;90;82,5
C;2;18;26;R;1126;75;1;51;0;82,5;102,5
C;2;18;27;R;1129;25;0;0;0;102,5;100
C;2;18;28;R;1135;50;1;34;0;100;92,5
C;2;18;29;R;1139;50;1;14;0;92,5;85
C;2;18;30;R;1144;25;0;0;0;85;80
C;2;19;1;P;985;75;1;38;0;140;160
C;2;19;2;P;991;25;1;38;0;160;180
C;2;19;3;P;995;75;1;38;0;180;200
C;2;19;1;R;1000;50;1;25;0;140;132,5
C;2;19;2;R;1004;50;1;8;0;132,5;125
C;2;19;3;R;1009;50;1;15;0;125;117,5
C;2;19;4;R;1016;75;1;101;0;117,5;137,5
C;2;19;5;R;1021;25;1;20;0;137,5;127,5
C;2;19;6;R;1025;50;1;15;0;127,5;120
C;2;19;7;R;1031;25;1;20;0;120;110
C;2;19;8;R;1034;25;1;16;0;110;100
C;2;19;9;R;1039;50;0;0;0;100;97,5
C;2;19;10;R;1047;25;1;38;0;97,5;117,5
C;2;19;11;R;1049;50;0;0;0;117,5;115
C;2;19;12;R;1054;50;1;25;0;115;107,5
C;2;19;13;R;1060;50;1;15;0;107,5;100
C;2;19;14;R;1064;50;0;0;0;100;97,5
C;2;19;15;R;1072;25;1;38;0;97,5;87,5
C;2;19;16;R;1075;50;0;0;0;87,5;85
C;2;19;17;R;1079;25;1;51;0;85;105
C;2;19;18;R;1087;50;0;0;0;105;105
C;2;19;19;R;1092;75;1;51;0;105;125
C;2;19;20;R;1094;50;1;25;0;125;117,5
C;2;19;21;R;1102;25;1;32;0;117,5;107,5
C;2;19;22;R;1104;25;1;50;0;107,5;97,5
C;2;19;23;R;1109;25;1;20;0;97,5;87,5
C;2;19;24;R;1114;50;1;13;0;87,5;80
C;2;19;25;R;1120;75;1;38;0;80;100
C;2;19;26;R;1127;25;1;38;0;100;90
C;2;19;27;R;1130;50;0;0;0;90;87,5
C;2;19;28;R;1134;25;1;17;0;87,5;77,5
C;2;19;29;R;1142;50;0;0;0;77,5;75
C;2;19;30;R;1144;25;1;38;0;75;65
C;2;20;1;P;984;50;1;11;0;140;132,5
C;2;20;2;P;990;25;0;0;0;132,5;130
C;2;20;3;P;994;75;1;38;0;130;122,5
C;2;20;1;R;1002;25;0;0;0;140;135
C;2;20;2;R;1004;25;1;20;0;135;125
C;2;20;3;R;1010;50;1;63;0;125;145
C;2;20;4;R;1014;25;0;0;0;145;140
C;2;20;5;R;1022;25;1;24;0;140;130
C;2;20;6;R;1027;25;1;15;0;130;120
C;2;20;7;R;1032;25;1;25;0;120;110
C;2;20;8;R;1037;75;0;0;0;110;105
C;2;20;9;R;1042;50;1;63;0;105;125
C;2;20;10;R;1044;25;0;0;0;125;125
C;2;20;11;R;1050;25;0;0;0;125;120
C;2;20;12;R;1056;25;0;0;0;120;117,5
C;2;20;13;R;1059;75;1;101;0;117,5;137,5
C;2;20;14;R;1065;75;0;0;0;137,5;135
C;2;20;15;R;1070;25;1;50;0;135;125
C;2;20;16;R;1077;50;0;0;0;125;122,5
C;2;20;17;R;1080;75;0;0;0;122,5;117,5
C;2;20;18;R;1085;50;1;25;0;117,5;110
C;2;20;19;R;1089;50;1;25;0;110;102,5
C;2;20;20;R;1097;25;1;19;0;102,5;92,5
C;2;20;21;R;1099;75;0;0;0;92,5;90
C;2;20;22;R;1107;25;1;38;0;90;110
C;2;20;23;R;1110;50;0;0;0;110;107,5
C;2;20;24;R;1117;25;0;0;0;107,5;102,5
C;2;20;25;R;1121;25;0;0;0;102,5;100
C;2;20;26;R;1124;50;1;25;0;100;95
C;2;20;27;R;1129;50;0;0;0;95;95
C;2;20;28;R;1136;50;0;0;0;95;55
C;2;20;29;R;1140;50;1;25;0;55;47,5
C;2;20;30;R;1145;75;1;38;0;47,5;67,5
C;2;21;1;P;985;50;1;14;0;140;132,5
C;2;21;2;P;990;50;0;0;0;132,5;132,5
C;2;21;3;P;994;50;1;63;0;132,5;152,5
C;2;21;1;R;1001;50;1;25;0;140;132,5
C;2;21;2;R;1007;50;0;0;0;132,5;130
C;2;21;3;R;1012;25;1;38;0;130;150
C;2;21;4;R;1015;25;0;0;0;150;150
C;2;21;5;R;1019;50;1;63;0;150;170
C;2;21;6;R;1025;50;1;10;0;170;162,5
C;2;21;7;R;1029;25;0;0;0;162,5;157,5
C;2;21;8;R;1036;25;1;38;0;157,5;147,5
C;2;21;9;R;1041;50;1;25;0;147,5;140
C;2;21;10;R;1045;50;0;0;0;140;137,5
C;2;21;11;R;1052;50;1;12;0;137,5;130
C;2;21;12;R;1056;25;1;38;0;130;122,5
C;2;21;13;R;1059;25;0;0;0;122,5;117,5
C;2;21;14;R;1065;50;1;59;0;117,5;137,5
C;2;21;15;R;1071;25;1;16;0;137,5;127,5
C;2;21;16;R;1075;25;1;50;0;127,5;117,5
C;2;21;17;R;1081;25;0;0;0;117,5;112,5
C;2;21;18;R;1087;75;0;0;0;112,5;110
C;2;21;19;R;1092;25;0;0;0;110;105
C;2;21;20;R;1094;75;1;38;0;105;95
C;2;21;21;R;1099;50;1;63;0;95;115
C;2;21;22;R;1106;50;0;0;0;115;112,5
C;2;21;23;R;1110;50;1;25;0;112,5;105
C;2;21;24;R;1117;25;1;38;0;105;95
C;2;21;25;R;1121;50;1;63;0;95;115
C;2;21;26;R;1127;25;0;0;0;115;110
C;2;21;27;R;1132;50;1;25;0;110;102,5
C;2;21;28;R;1136;25;0;0;0;102,5;62,5
C;2;21;29;R;1142;25;1;50;0;62,5;52,5
C;2;21;30;R;1144;50;1;14;0;52,5;45
D;1;1;1;R;1340;75;1;38;0;140;148
D;1;1;2;R;1344;25;0;0;0;148;145,5
D;1;1;3;R;1352;50;1;25;0;145,5;126
D;1;1;4;R;1357;25;1;38;0;126;134
D;1;1;5;R;1361;50;1;15;0;134;114,5
D;1;1;6;R;1367;75;1;38;0;114,5;92,5
D;1;1;7;R;1372;50;0;0;0;92,5;90
D;1;1;8;R;1374;25;1;51;0;90;98
D;1;1;9;R;1381;25;0;0;0;98;95,5
D;1;1;10;R;1384;75;1;38;0;95,5;76
D;1;1;11;R;1389;50;1;25;0;76;56,5
D;1;1;12;R;1397;75;1;38;0;56,5;64,5
D;1;1;13;R;1400;50;0;0;0;64,5;64,5
D;1;1;14;R;1405;75;1;38;0;64,5;72,5
D;1;1;15;R;1409;25;1;15;0;72,5;50,5
D;1;1;16;R;1414;25;0;0;0;50,5;50,5
D;1;1;17;R;1418;50;0;0;0;50,5;48
D;1;1;18;R;1421;25;1;38;0;48;26
D;1;1;19;R;1424;50;0;0;0;26;23,5
D;1;2;1;R;1342;25;0;0;0;140;135
D;1;2;2;R;1347;75;1;50;0;135;113
D;1;2;3;R;1351;25;0;0;0;113;108
D;1;2;4;R;1356;75;1;38;0;108;88,5
D;1;2;5;R;1359;25;0;0;0;88,5;83,5
D;1;2;6;R;1367;50;1;25;0;83,5;64
D;1;2;7;R;1371;50;1;16;0;64;44,5
D;1;2;8;R;1374;25;0;0;0;44,5;44,5
D;1;2;9;R;1382;50;0;0;0;44,5;42
D;1;2;10;R;1386;50;1;18;0;42;22,5
D;1;2;11;R;1390;50;0;0;0;22,5;20
D;1;2;12;R;1396;75;1;38;0;20;0,5
D;1;2;13;R;1401;25;0;0;0;0,5;0,5
D;1;2;14;R;1406;25;1;38;0;0,5;-21,5
D;1;3;1;R;1341;50;0;0;0;140;137,5
D;1;3;2;R;1345;25;1;38;0;137,5;145,5
D;1;3;3;R;1352;50;0;0;0;145,5;143
D;1;3;4;R;1355;25;1;51;0;143;151
D;1;3;5;R;1359;50;0;0;0;151;148,5
D;1;3;6;R;1365;50;0;0;0;148,5;146
D;1;3;7;R;1372;25;1;21;0;146;124
D;1;3;8;R;1376;25;1;38;0;124;102
D;1;3;9;R;1379;75;1;50;0;102;80
D;1;3;10;R;1387;50;0;0;0;80;77,5
D;1;3;11;R;1392;50;0;0;0;77,5;75
D;1;3;12;R;1396;50;0;0;0;75;75
D;1;3;13;R;1402;75;1;38;0;75;83
D;1;3;14;R;1404;25;1;38;0;83;61
D;1;3;15;R;1408;25;0;0;0;61;56
D;1;3;16;R;1413;25;1;15;0;56;34
D;1;3;17;R;1417;75;1;50;0;34;12
D;1;3;18;R;1422;25;0;0;0;12;12
D;1;3;19;R;1426;25;1;14;0;12;-10
D;1;4;1;R;1339;25;1;38;0;140;148
D;1;4;2;R;1345;50;1;16;0;148;128,5
D;1;4;3;R;1349;25;1;50;0;128,5;106,5
D;1;4;4;R;1354;50;1;63;0;106,5;114,5
D;1;4;5;R;1362;75;1;38;0;114,5;92,5
D;1;4;6;R;1364;25;1;38;0;92,5;70,5
D;1;4;7;R;1371;25;1;25;0;70,5;48,5
D;1;4;8;R;1375;75;1;50;0;48,5;56,5
D;1;4;9;R;1380;75;1;38;0;56,5;34,5
D;1;4;10;R;1384;25;0;0;0;34,5;32
D;1;4;11;R;1389;50;0;0;0;32;29,5
D;1;4;12;R;1394;75;1;38;0;29,5;37,5
D;1;4;13;R;1400;50;1;63;0;37,5;45,5
D;1;4;14;R;1407;-1;0;0;0;45,5;45,5
D;1;4;15;R;1409;25;1;23;0;45,5;23,5
D;1;4;16;R;1415;-1;0;0;0;23,5;23,5
D;1;4;17;R;1417;50;0;0;0;23,5;21
D;1;4;18;R;1421;75;1;38;0;21;29
D;1;4;19;R;1426;50;0;0;0;29;26,5
D;1;5;1;R;1342;50;1;27;0;140;120,5
D;1;5;2;R;1345;50;1;9;0;120,5;101
D;1;5;3;R;1351;50;0;0;0;101;98,5
D;1;5;4;R;1355;50;0;0;0;98,5;96
D;1;5;5;R;1361;25;0;0;0;96;91
D;1;5;6;R;1366;50;1;25;0;91;71,5
D;1;5;7;R;1371;75;1;38;0;71,5;79,5
D;1;5;8;R;1376;25;0;0;0;79,5;74,5
D;1;5;9;R;1381;50;1;63;0;74,5;82,5
D;1;5;10;R;1384;25;0;0;0;82,5;80
D;1;5;11;R;1390;75;1;38;0;80;88
D;1;5;12;R;1397;25;1;21;0;88;66
D;1;5;13;R;1400;75;1;38;0;66;46,5
D;1;5;14;R;1407;-1;0;0;0;46,5;46,5
D;1;5;15;R;1408;25;0;0;0;46,5;41,5
D;1;5;16;R;1415;-1;0;0;0;41,5;41,5
D;1;5;17;R;1416;25;1;51;0;41,5;49,5
D;1;5;18;R;1420;25;1;50;0;49,5;27,5
D;1;5;19;R;1425;50;0;0;0;27,5;25
D;1;6;1;R;1341;50;0;0;0;140;137,5
D;1;6;2;R;1346;75;1;38;0;137,5;115,5
D;1;6;3;R;1350;50;1;63;0;115,5;123,5
D;1;6;4;R;1354;50;0;0;0;123,5;123,5
D;1;6;5;R;1362;25;1;38;0;123,5;131,5
D;1;6;6;R;1364;25;0;0;0;131,5;126,5
D;1;6;7;R;1372;25;1;17;0;126,5;104,5
D;1;6;8;R;1377;50;1;12;0;104,5;85
D;1;6;9;R;1380;50;1;25;0;85;65,5
D;1;6;10;R;1386;50;1;7;0;65,5;46
D;1;6;11;R;1390;25;1;38;0;46;24
D;1;6;12;R;1396;50;1;63;0;24;32
D;1;6;13;R;1399;25;0;0;0;32;29,5
D;1;6;14;R;1405;50;1;25;0;29,5;10
D;1;6;15;R;1411;-1;0;0;0;10;10
D;1;6;16;R;1413;25;1;23;0;10;-12
D;1;7;1;R;1342;75;1;38;0;140;148
D;1;7;2;R;1347;25;1;51;0;148;156
D;1;7;3;R;1349;75;1;51;0;156;164
D;1;7;4;R;1356;50;0;0;0;164;164
D;1;7;5;R;1361;25;1;38;0;164;142
D;1;7;6;R;1366;75;1;38;0;142;120
D;1;7;7;R;1369;50;0;0;0;120;117,5
D;1;7;8;R;1376;50;1;11;0;117,5;98
D;1;7;9;R;1379;25;1;51;0;98;106
D;1;7;10;R;1387;25;1;22;0;106;84
D;1;7;11;R;1392;50;0;0;0;84;81,5
D;1;7;12;R;1394;25;1;15;0;81,5;59,5
D;1;7;13;R;1399;50;0;0;0;59,5;59,5
D;1;7;14;R;1407;-1;0;0;0;59,5;59,5
D;1;7;15;R;1411;-1;0;0;0;59,5;59,5
D;1;7;16;R;1414;25;1;51;0;59,5;67,5
D;1;7;17;R;1416;50;0;0;0;67,5;65
D;1;7;18;R;1422;50;0;0;0;65;62,5
D;1;7;19;R;1424;75;1;50;0;62,5;40,5
D;1;8;1;R;1341;25;1;22;0;140;118
D;1;8;2;R;1345;75;1;38;0;118;96
D;1;8;3;R;1352;25;1;23;0;96;74
D;1;8;4;R;1357;75;1;38;0;74;52
D;1;8;5;R;1361;75;1;38;0;52;60
D;1;8;6;R;1367;25;1;38;0;60;68
D;1;8;7;R;1369;50;0;0;0;68;65,5
D;1;8;8;R;1375;25;1;29;0;65,5;43,5
D;1;8;9;R;1379;50;0;0;0;43,5;41
D;1;8;10;R;1385;50;0;0;0;41;38,5
D;1;8;11;R;1392;25;1;21;0;38,5;16,5
D;1;8;12;R;1396;25;0;0;0;16,5;14
D;1;8;13;R;1401;50;0;0;0;14;11,5
D;1;8;14;R;1406;50;0;0;0;11,5;9
D;1;8;15;R;1409;75;1;38;0;9;17
D;1;8;16;R;1412;50;0;0;0;17;14,5
D;1;8;17;R;1416;75;1;50;0;14,5;-7,5
D;1;9;1;R;1340;25;1;18;0;140;118
D;1;9;2;R;1346;25;0;0;0;118;118
D;1;9;3;R;1349;50;0;0;0;118;115,5
D;1;9;4;R;1356;50;1;63;0;115,5;123,5
D;1;9;5;R;1360;25;0;0;0;123,5;121
D;1;9;6;R;1365;25;0;0;0;121;116
D;1;9;7;R;1372;50;1;25;0;116;96,5
D;1;9;8;R;1374;50;0;0;0;96,5;94
D;1;9;9;R;1379;25;0;0;0;94;94
D;1;9;10;R;1387;50;0;0;0;94;91,5
D;1;9;11;R;1391;75;1;101;0;91,5;99,5
D;1;9;12;R;1395;25;0;0;0;99,5;97
D;1;9;13;R;1402;25;0;0;0;97;92
D;1;9;14;R;1404;50;1;11;0;92;72,5
D;1;9;15;R;1410;25;0;0;0;72,5;67,5
D;1;9;16;R;1413;75;1;38;0;67,5;75,5
D;1;9;17;R;1417;50;0;0;0;75,5;73
D;1;9;18;R;1422;75;0;0;0;73;68
D;1;9;19;R;1426;25;1;24;0;68;46
D;1;10;1;R;1340;25;1;20;0;140;118
D;1;10;2;R;1347;25;0;0;0;118;118
D;1;10;3;R;1351;50;0;0;0;118;115,5
D;1;10;4;R;1356;25;0;0;0;115,5;113
D;1;10;5;R;1362;50;1;25;0;113;93,5
D;1;10;6;R;1367;25;0;0;0;93,5;93,5
D;1;10;7;R;1372;75;1;38;0;93,5;101,5
D;1;10;8;R;1375;50;0;0;0;101,5;99
D;1;10;9;R;1381;50;0;0;0;99;99
D;1;10;10;R;1386;25;1;38;0;99;107
D;1;10;11;R;1391;25;0;0;0;107;102
D;1;10;12;R;1394;25;1;23;0;102;80
D;1;10;13;R;1402;25;1;38;0;80;58
D;1;10;14;R;1405;50;0;0;0;58;55,5
D;1;10;15;R;1410;25;1;38;0;55,5;33,5
D;1;10;16;R;1414;50;0;0;0;33,5;31
D;1;10;17;R;1418;50;0;0;0;31;28,5
